,id,x,y,osmid,geometry,highway
3455,3455,-73.9784767,40.785747,1061531818,POINT (-73.9784767 40.785747),primary
3456,3456,-73.9677183,40.7628593,42447020,POINT (-73.9677183 40.7628593),secondary
3457,3457,-74.0015087,40.7564655,42430639,POINT (-74.0015087 40.7564655),unclassified
3458,3458,-74.0010659,40.7570801,42430643,POINT (-74.0010659 40.7570801),primary
3459,3459,-73.9668127,40.7641054,42447030,POINT (-73.96681270000001 40.7641054),secondary
3460,3460,-74.0006308,40.7576816,42430646,POINT (-74.0006308 40.7576816),primary
3461,3461,-74.0001819,40.7582984,42430651,POINT (-74.0001819 40.7582984),primary
3462,3462,-73.9770038,40.7876214,1061531839,POINT (-73.97700380000001 40.7876214),primary
3463,3463,-73.9726638,40.7933183,1061531847,POINT (-73.97266380000001 40.7933183),residential
3464,3464,-73.9992328,40.7595233,42430664,POINT (-73.9992328 40.7595233),primary
3465,3465,-73.9988039,40.7601488,42430669,POINT (-73.9988039 40.7601488),primary
3466,3466,-73.9983286,40.7608279,42430673,POINT (-73.99832859999999 40.7608279),secondary
3467,3467,-73.9654448,40.7659843,42447060,POINT (-73.9654448 40.7659843),secondary
3468,3468,-73.9978445,40.7615047,42430677,POINT (-73.9978445 40.7615047),secondary
3469,3469,-73.9973838,40.7621219,42430680,POINT (-73.99738379999999 40.7621219),secondary
3470,3470,-73.9875649,40.78022,61272284,POINT (-73.9875649 40.78022),residential
3471,3471,-73.9969249,40.7627499,42430685,POINT (-73.9969249 40.7627499),secondary
3472,3472,-73.9649892,40.7666073,42447069,POINT (-73.96498920000001 40.7666073),secondary
3473,3473,-73.9964573,40.7633783,42430688,POINT (-73.9964573 40.7633783),secondary
3474,3474,-73.9960052,40.7640036,42430691,POINT (-73.9960052 40.7640036),secondary
3475,3475,-73.9636198,40.7684845,42447076,POINT (-73.9636198 40.7684845),residential
3476,3476,-74.0120124,40.7016074,370880739,POINT (-74.0120124 40.7016074),primary
3477,3477,-73.9955449,40.7646309,42430694,POINT (-73.9955449 40.7646309),secondary
3478,3478,-73.9950835,40.7652542,42430698,POINT (-73.99508350000001 40.7652542),secondary
3479,3479,-73.9603164,40.7730129,42447084,POINT (-73.9603164 40.7730129),secondary
3480,3480,-73.9946355,40.7658858,42430704,POINT (-73.9946355 40.7658858),secondary
3481,3481,-73.994173,40.766505,42430707,POINT (-73.994173 40.766505),secondary
3482,3482,-74.0077898,40.703049,370880758,POINT (-74.0077898 40.703049),motorway_link
3483,3483,-73.9937004,40.7671343,42430713,POINT (-73.99370039999999 40.7671343),residential
3484,3484,-74.0090399,40.7024287,370880761,POINT (-74.0090399 40.7024287),motorway
3485,3485,-73.9588917,40.7749718,42447105,POINT (-73.9588917 40.7749718),secondary
3486,3486,-73.9932635,40.7677405,42430722,POINT (-73.9932635 40.7677405),secondary
3487,3487,-73.9579394,40.7762703,42447115,POINT (-73.9579394 40.7762703),residential
3488,3488,-73.9716488,40.7282767,370897167,POINT (-73.9716488 40.7282767),motorway
3489,3489,-73.9927954,40.7683937,42430736,POINT (-73.99279540000001 40.7683937),secondary
3490,3490,-73.9923444,40.7690142,42430739,POINT (-73.99234439999999 40.7690142),secondary
3491,3491,-73.9918904,40.7696438,42430742,POINT (-73.9918904 40.7696438),secondary
3492,3492,-73.9570093,40.7775459,42447126,POINT (-73.9570093 40.7775459),residential
3493,3493,-73.991402,40.7703191,42430745,POINT (-73.99140199999999 40.7703191),secondary
3494,3494,-73.9909131,40.7709763,42430747,POINT (-73.9909131 40.7709763),residential
3495,3495,-73.9560833,40.7788122,42447132,POINT (-73.9560833 40.7788122),residential
3496,3496,-73.9904588,40.7716213,42430749,POINT (-73.9904588 40.7716213),secondary
3497,3497,-73.9550916,40.7801739,42447136,POINT (-73.9550916 40.7801739),residential
3498,3498,-73.95326,40.782682,42447144,POINT (-73.95326 40.782682),residential
3499,3499,-74.0051447,40.7294709,42430761,POINT (-74.0051447 40.7294709),residential
3500,3500,-73.9527966,40.7833125,42447149,POINT (-73.9527966 40.7833125),residential
3501,3501,-74.004688,40.730321,42430770,POINT (-74.004688 40.730321),secondary
3502,3502,-73.9509304,40.785876,42447166,POINT (-73.9509304 40.785876),secondary
3503,3503,-74.00446,40.730719,42430782,POINT (-74.00445999999999 40.730719),residential
3504,3504,-73.9504362,40.7865518,42447169,POINT (-73.9504362 40.7865518),residential
3505,3505,-74.0114958,40.7229769,4207143421,POINT (-74.01149580000001 40.7229769),residential
3506,3506,-73.9499802,40.7871837,42447174,POINT (-73.9499802 40.7871837),residential
3507,3507,-74.0042257,40.7311289,42430791,POINT (-74.00422570000001 40.7311289),residential
3508,3508,-73.9490632,40.7884298,42447176,POINT (-73.9490632 40.7884298),secondary
3509,3509,-73.9467668,40.7915682,42447179,POINT (-73.94676680000001 40.7915682),residential
3510,3510,-74.0037892,40.7318924,42430796,POINT (-74.0037892 40.7318924),secondary
3511,3511,-73.9462785,40.792248,42447182,POINT (-73.94627850000001 40.792248),secondary
3512,3512,-73.9448793,40.7941633,42447187,POINT (-73.9448793 40.7941633),secondary
3513,3513,-74.0030292,40.7332265,42430803,POINT (-74.0030292 40.7332265),residential
3514,3514,-74.0028114,40.7336094,42430805,POINT (-74.0028114 40.7336094),residential
3515,3515,-73.9439398,40.7954473,42447192,POINT (-73.9439398 40.7954473),residential
3516,3516,-73.9217718,40.7978907,3640160602,POINT (-73.9217718 40.7978907),motorway_link
3517,3517,-74.002395,40.7343413,42430811,POINT (-74.00239500000001 40.7343413),secondary
3518,3518,-73.9434854,40.7960775,42447196,POINT (-73.9434854 40.7960775),residential
3519,3519,-74.0019682,40.7350834,42430813,POINT (-74.00196819999999 40.7350834),residential
3520,3520,-73.9416251,40.7986157,42447199,POINT (-73.9416251 40.7986157),residential
3521,3521,-73.9411255,40.7993007,42447201,POINT (-73.9411255 40.7993007),residential
3522,3522,-74.0016967,40.7355352,42430818,POINT (-74.0016967 40.7355352),secondary
3523,3523,-74.0150777,40.7097119,5815234915,POINT (-74.01507770000001 40.7097119),trunk
3524,3524,-73.9392896,40.8018125,42447206,POINT (-73.9392896 40.8018125),residential
3525,3525,-73.938371,40.803071,42447207,POINT (-73.938371 40.803071),residential
3526,3526,-73.936471,40.80567,42447208,POINT (-73.936471 40.80567),residential
3527,3527,-73.936016,40.806296,42447209,POINT (-73.936016 40.806296),residential
3528,3528,-73.9351219,40.8075465,42447210,POINT (-73.9351219 40.8075465),residential
3529,3529,-74.0015452,40.7357944,42430824,POINT (-74.0015452 40.7357944),residential
3530,3530,-74.001095,40.736564,42430828,POINT (-74.00109500000001 40.736564),secondary
3531,3531,-73.9907799,40.728358,4015190382,POINT (-73.99077990000001 40.728358),primary
3532,3532,-73.9518597,40.7660684,596799866,POINT (-73.9518597 40.7660684),residential
3533,3533,-73.969825,40.768646,42447228,POINT (-73.969825 40.768646),secondary
3534,3534,-73.9665022,40.7672484,42447230,POINT (-73.96650219999999 40.7672484),secondary
3535,3535,-74.0051183,40.7094091,42430848,POINT (-74.00511830000001 40.7094091),residential
3536,3536,-73.9633881,40.7659323,42447235,POINT (-73.9633881 40.7659323),secondary
3537,3537,-73.958781,40.76399,42447237,POINT (-73.958781 40.76399),secondary
3538,3538,-73.9674619,40.7602266,6680686985,POINT (-73.9674619 40.7602266),primary
3539,3539,-73.995489,40.733437,42430857,POINT (-73.99548900000001 40.733437),secondary
3540,3540,-73.993814,40.732731,42430861,POINT (-73.993814 40.732731),residential
3541,3541,-74.0039146,40.7200394,42447246,POINT (-74.0039146 40.7200394),residential
3542,3542,-73.9404921,40.7852425,3631837584,POINT (-73.9404921 40.7852425),motorway
3543,3543,-73.9413716,40.7848929,3631837585,POINT (-73.9413716 40.7848929),residential
3544,3544,-73.9456793,40.8414105,60928402,POINT (-73.94567929999999 40.8414105),motorway_link
3545,3545,-73.9514025,40.7667452,596799891,POINT (-73.9514025 40.7667452),secondary
3546,3546,-74.0043702,40.7194841,42447249,POINT (-74.0043702 40.7194841),tertiary
3547,3547,-73.999449,40.71733,42447255,POINT (-73.999449 40.71733),tertiary
3548,3548,-73.9903509,40.7312807,42430872,POINT (-73.9903509 40.7312807),secondary
3549,3549,-73.9890529,40.7307238,42430886,POINT (-73.9890529 40.7307238),primary
3550,3550,-73.964303,40.794787,42447273,POINT (-73.964303 40.794787),residential
3551,3551,-73.9638068,40.7954638,42447275,POINT (-73.9638068 40.7954638),residential
3552,3552,-73.9633482,40.7960892,42447278,POINT (-73.9633482 40.7960892),residential
3553,3553,-73.945439,40.8417546,60928432,POINT (-73.94543899999999 40.8417546),motorway
3554,3554,-73.9628856,40.7967202,42447281,POINT (-73.96288560000001 40.7967202),residential
3555,3555,-73.986812,40.729779,42430898,POINT (-73.986812 40.729779),primary
3556,3556,-73.9624256,40.7973475,42447285,POINT (-73.9624256 40.7973475),residential
3557,3557,-73.9844396,40.7287826,42430903,POINT (-73.9844396 40.7287826),primary
3558,3558,-73.9605143,40.7999544,42447295,POINT (-73.9605143 40.7999544),residential
3559,3559,-73.982228,40.727846,42430914,POINT (-73.98222800000001 40.727846),secondary
3560,3560,-73.9600545,40.8005828,42447303,POINT (-73.9600545 40.8005828),residential
3561,3561,-73.979906,40.726866,42430924,POINT (-73.979906 40.726866),secondary
3562,3562,-73.9577756,40.8037326,42447317,POINT (-73.95777560000001 40.8037326),residential
3563,3563,-73.9922668,40.7124725,3212472790,POINT (-73.9922668 40.7124725),secondary
3564,3564,-73.9775364,40.7258829,42430938,POINT (-73.97753640000001 40.7258829),secondary
3565,3565,-73.956335,40.8057124,42447323,POINT (-73.956335 40.8057124),residential
3566,3566,-73.9558749,40.8063371,42447326,POINT (-73.9558749 40.8063371),residential
3567,3567,-73.9743582,40.7373401,370913758,POINT (-73.9743582 40.7373401),motorway
3568,3568,-73.975164,40.724877,42430942,POINT (-73.97516400000001 40.724877),secondary
3569,3569,-73.9735174,40.7241822,42430945,POINT (-73.97351740000001 40.7241822),residential
3570,3570,-73.955416,40.8069647,42447330,POINT (-73.955416 40.8069647),residential
3571,3571,-73.9305458,40.8454272,373780963,POINT (-73.9305458 40.8454272),motorway_link
3572,3572,-73.937365,40.850645,42430951,POINT (-73.937365 40.850645),residential
3573,3573,-73.9540557,40.8088516,42447336,POINT (-73.9540557 40.8088516),residential
3574,3574,-73.9349094,40.8165385,42447346,POINT (-73.9349094 40.8165385),residential
3575,3575,-73.9729172,40.7397659,370913779,POINT (-73.9729172 40.7397659),motorway
3576,3576,-73.9992643,40.7087705,205025778,POINT (-73.99926429999999 40.7087705),secondary
3577,3577,-73.9293305,40.7974207,371225085,POINT (-73.92933050000001 40.7974207),motorway
3578,3578,-73.9754056,40.7175925,42430973,POINT (-73.9754056 40.7175925),residential
3579,3579,-73.9298866,40.8001589,371225088,POINT (-73.9298866 40.8001589),motorway
3580,3580,-73.9890921,40.7734934,42430981,POINT (-73.98909209999999 40.7734934),secondary
3581,3581,-73.9886361,40.7741202,42430983,POINT (-73.98863609999999 40.7741202),residential
3582,3582,-73.9881847,40.7747491,42430984,POINT (-73.98818470000001 40.7747491),residential
3583,3583,-73.9877347,40.7753835,42430985,POINT (-73.9877347 40.7753835),secondary
3584,3584,-73.9905533,40.7191862,3212472843,POINT (-73.9905533 40.7191862),primary
3585,3585,-73.9872606,40.7760287,42430989,POINT (-73.9872606 40.7760287),secondary
3586,3586,-73.9854454,40.778488,42431000,POINT (-73.9854454 40.778488),secondary
3587,3587,-73.9849974,40.7791214,42431002,POINT (-73.9849974 40.7791214),residential
3588,3588,-73.9844842,40.7798073,42431004,POINT (-73.9844842 40.7798073),secondary
3589,3589,-73.9472408,40.8217502,42447389,POINT (-73.9472408 40.8217502),tertiary
3590,3590,-73.9839851,40.7804962,42431005,POINT (-73.9839851 40.7804962),secondary
3591,3591,-73.9835331,40.781134,42431007,POINT (-73.9835331 40.781134),secondary
3592,3592,-73.9830719,40.7817679,42431008,POINT (-73.9830719 40.7817679),secondary
3593,3593,-73.9825954,40.7823951,42431009,POINT (-73.98259539999999 40.7823951),secondary
3594,3594,-73.9821288,40.7830301,42431015,POINT (-73.9821288 40.7830301),residential
3595,3595,-73.948085,40.8221053,42447399,POINT (-73.94808500000001 40.8221053),tertiary
3596,3596,-73.9811702,40.7843497,42431019,POINT (-73.98117019999999 40.7843497),secondary
3597,3597,-73.9291992,40.8008581,371225132,POINT (-73.9291992 40.8008581),motorway
3598,3598,-73.9504964,40.8231195,42447404,POINT (-73.95049640000001 40.8231195),residential
3599,3599,-73.9802226,40.785659,42431024,POINT (-73.9802226 40.785659),secondary
3600,3600,-73.9797618,40.7862926,42431027,POINT (-73.97976180000001 40.7862926),residential
3601,3601,-73.9792937,40.7869385,42431030,POINT (-73.9792937 40.7869385),residential
3602,3602,-73.978373,40.7881993,42431034,POINT (-73.978373 40.7881993),secondary
3603,3603,-73.942944,40.843193,42447419,POINT (-73.942944 40.843193),residential
3604,3604,-73.937929,40.841087,42447418,POINT (-73.937929 40.841087),tertiary
3605,3605,-73.9778627,40.7888872,42431037,POINT (-73.9778627 40.7888872),secondary
3606,3606,-73.9688344,40.7859758,7106818623,POINT (-73.96883440000001 40.7859758),secondary
3607,3607,-73.9773744,40.7895628,42431039,POINT (-73.9773744 40.7895628),secondary
3608,3608,-73.9693361,40.7852953,7106818626,POINT (-73.96933610000001 40.7852953),secondary
3609,3609,-73.96839,40.7866031,7106818627,POINT (-73.96839 40.7866031),secondary
3610,3610,-73.9769232,40.7901743,42431044,POINT (-73.9769232 40.7901743),secondary
3611,3611,-73.9875258,40.7162121,42447428,POINT (-73.9875258 40.7162121),residential
3612,3612,-73.9846395,40.7218039,42447435,POINT (-73.9846395 40.7218039),primary
3613,3613,-73.9760046,40.7914402,42431057,POINT (-73.9760046 40.7914402),secondary
3614,3614,-73.943275,40.8450384,60928596,POINT (-73.943275 40.8450384),motorway_link
3615,3615,-73.9862446,40.7722871,7050687060,POINT (-73.98624460000001 40.7722871),tertiary
3616,3616,-73.9430784,40.8466891,60928599,POINT (-73.9430784 40.8466891),motorway_link
3617,3617,-73.9755518,40.7920701,42431067,POINT (-73.97555180000001 40.7920701),secondary
3618,3618,-73.9419087,40.8492292,60928608,POINT (-73.9419087 40.8492292),motorway_link
3619,3619,-73.9291421,40.787558,3036361317,POINT (-73.92914210000001 40.787558),residential
3620,3620,-73.9750902,40.7927051,42431078,POINT (-73.9750902 40.7927051),secondary
3621,3621,-73.9360953,40.7912987,596800103,POINT (-73.93609530000001 40.7912987),residential
3622,3622,-73.9746353,40.7933315,42431089,POINT (-73.9746353 40.7933315),secondary
3623,3623,-73.9741855,40.7939616,42431094,POINT (-73.9741855 40.7939616),secondary
3624,3624,-73.9737244,40.7945858,42431096,POINT (-73.97372439999999 40.7945858),secondary
3625,3625,-73.9732066,40.7952534,42431099,POINT (-73.9732066 40.7952534),secondary
3626,3626,-73.972713,40.7959364,42431102,POINT (-73.972713 40.7959364),secondary
3627,3627,-73.9722592,40.7965558,42431104,POINT (-73.9722592 40.7965558),residential
3628,3628,-73.9718112,40.7971871,42431106,POINT (-73.9718112 40.7971871),secondary
3629,3629,-73.9713467,40.7978216,42431107,POINT (-73.9713467 40.7978216),secondary
3630,3630,-73.9708877,40.7984506,42431108,POINT (-73.97088770000001 40.7984506),secondary
3631,3631,-73.9920133,40.7162414,3212472963,POINT (-73.9920133 40.7162414),primary
3632,3632,-73.9704307,40.7990808,42431111,POINT (-73.97043069999999 40.7990808),secondary
3633,3633,-73.9699736,40.7996987,42431113,POINT (-73.9699736 40.7996987),secondary
3634,3634,-73.9695099,40.8003317,42431116,POINT (-73.96950990000001 40.8003317),secondary
3635,3635,-73.9690678,40.8009593,42431118,POINT (-73.9690678 40.8009593),residential
3636,3636,-73.9681074,40.8023337,42431121,POINT (-73.96810739999999 40.8023337),secondary
3637,3637,-73.9925611,40.7124688,3212472978,POINT (-73.9925611 40.7124688),secondary
3638,3638,-74.006334,40.739631,42431151,POINT (-74.006334 40.739631),residential
3639,3639,-74.0079644,40.7402946,42431154,POINT (-74.00796440000001 40.7402946),residential
3640,3640,-74.00896,40.7407313,42431156,POINT (-74.00896 40.7407313),secondary
3641,3641,-73.9413654,40.8488878,60928695,POINT (-73.9413654 40.8488878),motorway_link
3642,3642,-73.9936333,40.7272967,42431165,POINT (-73.9936333 40.7272967),residential
3643,3643,-73.9918576,40.7264167,42431168,POINT (-73.9918576 40.7264167),primary
3644,3644,-73.926502,40.860956,42431177,POINT (-73.926502 40.860956),primary
3645,3645,-73.928206,40.863614,42431180,POINT (-73.928206 40.863614),residential
3646,3646,-73.9603215,40.803995,42431186,POINT (-73.96032150000001 40.803995),residential
3647,3647,-73.9713051,40.7443489,589099734,POINT (-73.9713051 40.7443489),primary
3648,3648,-73.9671352,40.8068454,42431193,POINT (-73.9671352 40.8068454),residential
3649,3649,-73.9510418,40.800066,42431200,POINT (-73.9510418 40.800066),secondary
3650,3650,-73.952508,40.800686,42431201,POINT (-73.95250799999999 40.800686),unclassified
3651,3651,-73.9540275,40.8013253,42431203,POINT (-73.9540275 40.8013253),residential
3652,3652,-73.9567862,40.8024915,42431207,POINT (-73.9567862 40.8024915),secondary
3653,3653,-73.9582388,40.8030961,42431210,POINT (-73.9582388 40.8030961),residential
3654,3654,-73.9713381,40.7441991,370914027,POINT (-73.9713381 40.7441991),motorway
3655,3655,-73.997716,40.7515002,4557517549,POINT (-73.997716 40.7515002),tertiary
3656,3656,-74.0049194,40.7416809,4557517550,POINT (-74.00491940000001 40.7416809),residential
3657,3657,-74.0045542,40.7421252,4557517552,POINT (-74.0045542 40.7421252),residential
3658,3658,-73.9795605,40.7381869,3430331121,POINT (-73.97956050000001 40.7381869),unclassified
3659,3659,-73.9788231,40.7378828,3430331122,POINT (-73.9788231 40.7378828),unclassified
3660,3660,-74.0054494,40.7409922,4557517554,POINT (-74.0054494 40.7409922),secondary
3661,3661,-74.005864,40.740261,4557517555,POINT (-74.005864 40.740261),residential
3662,3662,-73.922343,40.869459,42431228,POINT (-73.922343 40.869459),residential
3663,3663,-73.922145,40.86915,42431230,POINT (-73.922145 40.86915),tertiary
3664,3664,-74.0133817,40.7057512,6916682495,POINT (-74.0133817 40.7057512),secondary
3665,3665,-73.9217076,40.8684931,42431234,POINT (-73.9217076 40.8684931),residential
3666,3666,-73.920612,40.866759,42431242,POINT (-73.92061200000001 40.866759),secondary
3667,3667,-73.9275361,40.789602,3036361484,POINT (-73.9275361 40.789602),residential
3668,3668,-73.9272947,40.7896274,3036361488,POINT (-73.9272947 40.7896274),residential
3669,3669,-73.9272125,40.7897589,3036361490,POINT (-73.9272125 40.7897589),residential
3670,3670,-73.919362,40.864809,42431252,POINT (-73.91936200000001 40.864809),secondary
3671,3671,-73.9189539,40.8644712,42431257,POINT (-73.91895390000001 40.8644712),secondary
3672,3672,-73.917063,40.863691,42431260,POINT (-73.917063 40.863691),primary
3673,3673,-73.9904097,40.7310019,595407648,POINT (-73.9904097 40.7310019),secondary
3674,3674,-74.0049377,40.7315444,42431273,POINT (-74.0049377 40.7315444),residential
3675,3675,-74.0060166,40.7316248,42431275,POINT (-74.0060166 40.7316248),residential
3676,3676,-73.9936615,40.7729345,61272887,POINT (-73.9936615 40.7729345),residential
3677,3677,-73.9628267,40.7917296,42431293,POINT (-73.96282669999999 40.7917296),secondary
3678,3678,-73.9426705,40.8483211,60928839,POINT (-73.94267050000001 40.8483211),motorway_link
3679,3679,-73.9712361,40.7445132,589099881,POINT (-73.9712361 40.7445132),primary
3680,3680,-73.9077389,40.8761672,5871416183,POINT (-73.9077389 40.8761672),primary_link
3681,3681,-73.9942298,40.7719296,61272997,POINT (-73.9942298 40.7719296),motorway_link
3682,3682,-73.9946653,40.7708053,61273001,POINT (-73.99466529999999 40.7708053),trunk
3683,3683,-73.994406,40.7707138,61273004,POINT (-73.994406 40.7707138),trunk
3684,3684,-73.9422165,40.8497622,60928941,POINT (-73.9422165 40.8497622),motorway_link
3685,3685,-73.9674799,40.7878728,42431447,POINT (-73.9674799 40.7878728),secondary
3686,3686,-73.9898332,40.7353127,42431452,POINT (-73.98983320000001 40.7353127),residential
3687,3687,-73.9882789,40.7346549,42431453,POINT (-73.9882789 40.7346549),tertiary
3688,3688,-73.9508067,40.8313944,254342115,POINT (-73.9508067 40.8313944),motorway_link
3689,3689,-73.9584483,40.8007335,1778676708,POINT (-73.9584483 40.8007335),secondary
3690,3690,-73.9866821,40.7339789,42431459,POINT (-73.9866821 40.7339789),primary
3691,3691,-73.985242,40.733372,42431461,POINT (-73.985242 40.733372),residential
3692,3692,-73.984441,40.733033,42431464,POINT (-73.984441 40.733033),residential
3693,3693,-73.983646,40.732699,42431467,POINT (-73.98364599999999 40.732699),residential
3694,3694,-73.982061,40.7320287,42431470,POINT (-73.982061 40.7320287),primary
3695,3695,-73.9751875,40.7291431,42431482,POINT (-73.9751875 40.7291431),unclassified
3696,3696,-73.99312,40.736691,42431490,POINT (-73.99312 40.736691),residential
3697,3697,-74.0034031,40.7387661,42431497,POINT (-74.0034031 40.7387661),residential
3698,3698,-74.00386,40.7387561,42431500,POINT (-74.00386 40.7387561),residential
3699,3699,-74.0055102,40.7387641,42431503,POINT (-74.0055102 40.7387641),residential
3700,3700,-74.00646,40.7387622,42431505,POINT (-74.00646 40.7387622),residential
3701,3701,-74.008103,40.738759,42431508,POINT (-74.00810300000001 40.738759),residential
3702,3702,-74.003657,40.729344,42431517,POINT (-74.003657 40.729344),residential
3703,3703,-74.0039573,40.7298634,42431519,POINT (-74.0039573 40.7298634),residential
3704,3704,-74.004303,40.730447,42431524,POINT (-74.00430299999999 40.730447),residential
3705,3705,-74.0046246,40.7310034,42431528,POINT (-74.0046246 40.7310034),residential
3706,3706,-74.0051065,40.7318361,42431531,POINT (-74.0051065 40.7318361),residential
3707,3707,-74.005461,40.7324485,42431536,POINT (-74.005461 40.7324485),residential
3708,3708,-73.9744609,40.7622928,42431544,POINT (-73.9744609 40.7622928),secondary
3709,3709,-73.9805314,40.7648393,42431549,POINT (-73.9805314 40.7648393),residential
3710,3710,-73.9069906,40.8766865,5871416386,POINT (-73.9069906 40.8766865),primary_link
3711,3711,-73.9074308,40.8764763,5871416387,POINT (-73.9074308 40.8764763),primary
3712,3712,-73.9833766,40.7660319,42431556,POINT (-73.9833766 40.7660319),residential
3713,3713,-73.9083857,40.8757899,5871416389,POINT (-73.9083857 40.8757899),primary
3714,3714,-73.9862074,40.7672471,42431560,POINT (-73.9862074 40.7672471),residential
3715,3715,-73.9076185,40.8763557,5871416392,POINT (-73.9076185 40.8763557),primary
3716,3716,-73.9890489,40.7684455,42431563,POINT (-73.9890489 40.7684455),residential
3717,3717,-74.0048235,40.7134886,42431602,POINT (-74.0048235 40.7134886),residential
3718,3718,-74.0079521,40.7149352,42431611,POINT (-74.0079521 40.7149352),secondary
3719,3719,-74.0092214,40.7155224,42431614,POINT (-74.0092214 40.7155224),secondary
3720,3720,-74.0109232,40.7163041,42431617,POINT (-74.01092319999999 40.7163041),secondary
3721,3721,-73.9741838,40.7371659,589100164,POINT (-73.97418380000001 40.7371659),residential
3722,3722,-74.0127568,40.7171351,42431626,POINT (-74.01275680000001 40.7171351),trunk
3723,3723,-74.0138209,40.7176174,42431629,POINT (-74.0138209 40.7176174),residential
3724,3724,-74.0140898,40.7177392,42431630,POINT (-74.01408979999999 40.7177392),residential
3725,3725,-73.957871,40.8224172,254342293,POINT (-73.957871 40.8224172),motorway_link
3726,3726,-73.9973158,40.7142249,5799605401,POINT (-73.9973158 40.7142249),primary
3727,3727,-73.943059,40.826645,42431643,POINT (-73.94305900000001 40.826645),secondary
3728,3728,-73.970728,40.767394,42431649,POINT (-73.97072799999999 40.767394),residential
3729,3729,-73.969127,40.7667187,42431650,POINT (-73.969127 40.7667187),secondary
3730,3730,-73.9674105,40.7660014,42431652,POINT (-73.9674105 40.7660014),secondary
3731,3731,-73.9658998,40.7653573,42431654,POINT (-73.9658998 40.7653573),secondary
3732,3732,-73.9642995,40.7646823,42431656,POINT (-73.9642995 40.7646823),primary
3733,3733,-73.9620616,40.7637382,42431659,POINT (-73.9620616 40.7637382),residential
3734,3734,-73.9596951,40.7627399,42431661,POINT (-73.9596951 40.7627399),primary
3735,3735,-73.9300052,40.8678058,42431666,POINT (-73.9300052 40.8678058),secondary
3736,3736,-73.968904,40.769901,42431671,POINT (-73.96890399999999 40.769901),secondary
3737,3737,-73.9673032,40.7692257,42431674,POINT (-73.9673032 40.7692257),residential
3738,3738,-73.9655883,40.7685,42431677,POINT (-73.96558829999999 40.7685),secondary
3739,3739,-73.9640743,40.7678636,42431678,POINT (-73.96407429999999 40.7678636),secondary
3740,3740,-73.962472,40.7671877,42431680,POINT (-73.96247200000001 40.7671877),primary
3741,3741,-73.9602282,40.7662424,42431681,POINT (-73.9602282 40.7662424),primary
3742,3742,-73.9578668,40.765245,42431684,POINT (-73.95786680000001 40.765245),residential
3743,3743,-73.9751834,40.7358557,589100228,POINT (-73.97518340000001 40.7358557),unclassified
3744,3744,-74.0107988,40.7018767,3790255302,POINT (-74.0107988 40.7018767),primary
3745,3745,-74.0139365,40.7137964,373880031,POINT (-74.0139365 40.7137964),residential
3746,3746,-73.9314691,40.7829461,2298803426,POINT (-73.9314691 40.7829461),residential
3747,3747,-73.9309012,40.7829325,2298803428,POINT (-73.93090119999999 40.7829325),residential
3748,3748,-73.9748157,40.7359375,589100267,POINT (-73.97481569999999 40.7359375),primary
3749,3749,-73.9100278,40.8778412,42431724,POINT (-73.91002779999999 40.8778412),residential
3750,3750,-73.9419631,40.8517114,60929261,POINT (-73.9419631 40.8517114),secondary
3751,3751,-73.9126886,40.8767499,42431729,POINT (-73.9126886 40.8767499),residential
3752,3752,-73.9949335,40.7552917,4491359481,POINT (-73.9949335 40.7552917),primary
3753,3753,-73.9412811,40.8523733,60929278,POINT (-73.9412811 40.8523733),motorway_link
3754,3754,-73.939949,40.809582,42448141,POINT (-73.939949 40.809582),residential
3755,3755,-73.926627,40.7841972,2298803471,POINT (-73.926627 40.7841972),residential
3756,3756,-73.9310627,40.7833309,2298803479,POINT (-73.9310627 40.7833309),residential
3757,3757,-74.0024762,40.7303374,42431773,POINT (-74.0024762 40.7303374),residential
3758,3758,-74.0028182,40.730922,42431777,POINT (-74.00281819999999 40.730922),residential
3759,3759,-74.007052,40.718269,42448162,POINT (-74.007052 40.718269),residential
3760,3760,-74.0031289,40.7314683,42431785,POINT (-74.00312889999999 40.7314683),residential
3761,3761,-74.0057919,40.7176834,42448171,POINT (-74.00579190000001 40.7176834),secondary
3762,3762,-73.9271608,40.7842653,2298803500,POINT (-73.9271608 40.7842653),residential
3763,3763,-74.0032895,40.7317466,42431789,POINT (-74.00328949999999 40.7317466),residential
3764,3764,-73.9267907,40.7844724,2298803502,POINT (-73.9267907 40.7844724),residential
3765,3765,-74.0039756,40.732925,42431797,POINT (-74.0039756 40.732925),residential
3766,3766,-74.0042514,40.7333991,42431802,POINT (-74.0042514 40.7333991),residential
3767,3767,-74.004561,40.73401,42431804,POINT (-74.004561 40.73401),residential
3768,3768,-74.0047458,40.7346517,42431805,POINT (-74.00474579999999 40.7346517),residential
3769,3769,-74.0049302,40.7352971,42431812,POINT (-74.0049302 40.7352971),residential
3770,3770,-74.0051271,40.7359654,42431814,POINT (-74.0051271 40.7359654),residential
3771,3771,-73.9618493,40.7795883,42448203,POINT (-73.9618493 40.7795883),secondary
3772,3772,-73.9930401,40.725467,42431822,POINT (-73.9930401 40.725467),residential
3773,3773,-73.9585239,40.7781833,42448216,POINT (-73.9585239 40.7781833),secondary
3774,3774,-73.9885509,40.7229665,5798966629,POINT (-73.98855090000001 40.7229665),primary
